QueryDateTime	BrokerName	LocationName	
09:18.0	Opodo	Keflavik International Airport	
09:18.0	Opodo	Keflavik International Airport	
09:18.0	Opodo	Keflavik International Airport	
09:18.0	Opodo	Keflavik International Airport	
09:18.0	Opodo	Keflavik International Airport	
09:18.0	Opodo	Keflavik International Airport	
09:18.0	Opodo	Keflavik International Airport	
09:18.0	Opodo	Keflavik International Airport	
09:18.0	Opodo	Keflavik International Airport	
09:18.0	Opodo	Keflavik International Airport	
09:18.0	Opodo	Keflavik International Airport	
09:18.0	Opodo	Keflavik International Airport	
09:18.0	Opodo	Keflavik International Airport	
09:18.0	Opodo	Keflavik International Airport	
09:18.0	Opodo	Keflavik International Airport	
09:18.0	Opodo	Keflavik International Airport	
09:18.0	Opodo	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	easyCar	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
09:18.0	Expedia	Keflavik International Airport	
