BrokerName	QueryDateTime	SalePrice	
Rentcars.com	13:20.0	£139.89	
Rentcars.com	13:20.0	£334.49	
Rentcars.com	13:20.0	£284	
StressFreeCarRental	13:20.0	£211.59	
StressFreeCarRental	13:20.0	£912.73	
StressFreeCarRental	13:20.0	£1217.43	
StressFreeCarRental	13:20.0	£1195.38	
StressFreeCarRental	13:20.0	£283.22	
StressFreeCarRental	13:20.0	£1105.48	
StressFreeCarRental	13:20.0	£370.77	
StressFreeCarRental	13:20.0	£1230.62	
StressFreeCarRental	13:20.0	£401.39	
StressFreeCarRental	13:20.0	£323.17	
StressFreeCarRental	13:20.0	£182.49	
StressFreeCarRental	13:20.0	£180.49	
StressFreeCarRental	13:20.0	£267.46	
StressFreeCarRental	13:20.0	£240.68	
StressFreeCarRental	13:20.0	£282.36	
StressFreeCarRental	13:20.0	£159.45	
StressFreeCarRental	13:20.0	£135.82	
StressFreeCarRental	13:20.0	£461.5	
StressFreeCarRental	13:20.0	£278.91	
StressFreeCarRental	13:20.0	£329.24	
StressFreeCarRental	13:20.0	£208.93	
StressFreeCarRental	13:20.0	£151.42	
StressFreeCarRental	13:20.0	£314.19	
StressFreeCarRental	13:20.0	£299.61	
StressFreeCarRental	13:20.0	£296.28	
StressFreeCarRental	13:20.0	£189.4	
StressFreeCarRental	13:20.0	£269.51	
StressFreeCarRental	13:20.0	£169.11	
StressFreeCarRental	13:20.0	£264.98	
StressFreeCarRental	13:20.0	£444.01	
StressFreeCarRental	13:20.0	£282.09	
StressFreeCarRental	13:20.0	£281.2	
StressFreeCarRental	13:20.0	£345.86	
StressFreeCarRental	13:20.0	£319.87	
StressFreeCarRental	13:20.0	£197.1	
StressFreeCarRental	13:20.0	£702	
StressFreeCarRental	13:20.0	£335.05	
StressFreeCarRental	13:20.0	£407.99	
StressFreeCarRental	13:20.0	£247.8	
StressFreeCarRental	13:20.0	£329.6	
StressFreeCarRental	13:20.0	£376.26	
StressFreeCarRental	13:20.0	£473.49	
StressFreeCarRental	13:20.0	£300.81	
StressFreeCarRental	13:20.0	£628.96	
StressFreeCarRental	13:20.0	£265.74	
StressFreeCarRental	13:20.0	£992.57	
StressFreeCarRental	13:20.0	£300.76	
StressFreeCarRental	13:20.0	£438.12	
StressFreeCarRental	13:20.0	£272.17	
StressFreeCarRental	13:20.0	£258.86	
StressFreeCarRental	13:20.0	£202.6	
StressFreeCarRental	13:20.0	£253.75	
StressFreeCarRental	13:20.0	£210.28	
StressFreeCarRental	13:20.0	£1160.01	
StressFreeCarRental	13:20.0	£1098.84	
StressFreeCarRental	13:20.0	£868.09	
StressFreeCarRental	13:20.0	£197.1	
StressFreeCarRental	13:20.0	£814.65	
StressFreeCarRental	13:20.0	£280.53	
StressFreeCarRental	13:20.0	£771.77	
StressFreeCarRental	13:20.0	£311.37	
StressFreeCarRental	13:20.0	£196.21	
StressFreeCarRental	13:20.0	£359.21	
StressFreeCarRental	13:20.0	£622.41	
StressFreeCarRental	13:20.0	£253.24	
StressFreeCarRental	13:20.0	£265.63	
StressFreeCarRental	13:20.0	£277.59	
StressFreeCarRental	13:20.0	£253.9	
StressFreeCarRental	13:20.0	£1021.86	
StressFreeCarRental	13:20.0	£1034.64	
StressFreeCarRental	13:20.0	£1030.42	
StressFreeCarRental	13:20.0	£849.04	
StressFreeCarRental	13:20.0	£1034.74	
StressFreeCarRental	13:20.0	£231.83	
StressFreeCarRental	13:20.0	£259.76	
StressFreeCarRental	13:20.0	£280.53	
StressFreeCarRental	13:20.0	£414.3	
StressFreeCarRental	13:20.0	£489.73	
StressFreeCarRental	13:20.0	£380.06	
StressFreeCarRental	13:20.0	£406.12	
StressFreeCarRental	13:20.0	£1287.62	
StressFreeCarRental	13:20.0	£457.4	
StressFreeCarRental	13:20.0	£1179.61	
StressFreeCarRental	13:20.0	£1187.97	
StressFreeCarRental	13:20.0	£1179.5	
StressFreeCarRental	13:20.0	£237.9	
StressFreeCarRental	13:20.0	£572.53	
StressFreeCarRental	13:20.0	£334.19	
StressFreeCarRental	13:20.0	£271.28	
StressFreeCarRental	13:20.0	£689.88	
StressFreeCarRental	13:20.0	£689.88	
StressFreeCarRental	13:20.0	£455.12	
StressFreeCarRental	13:20.0	£142.01	
StressFreeCarRental	13:20.0	£280.86	
StressFreeCarRental	13:20.0	£259.76	
StressFreeCarRental	13:20.0	£329.56	
StressFreeCarRental	13:20.0	£232.31	
Enterprise	13:20.0	£513.71	
Enterprise	13:20.0	£545.14	
Enterprise	13:20.0	£1312.9	
Enterprise	13:20.0	£371.43	
Enterprise	13:20.0	£318.42	
Enterprise	13:20.0	£534.46	
Enterprise	13:20.0	£1167.65	
Enterprise	13:20.0	£1336.58	
Rentcars.com	13:20.0	£513.86	
Rentcars.com	13:20.0	£353.87	
Rentcars.com	13:20.0	£259.28	
Rentcars.com	13:20.0	£289.19	
Rentcars.com	13:20.0	£373.51	
Rentcars.com	13:20.0	£232.38	
Rentcars.com	13:20.0	£385.13	
Rentcars.com	13:20.0	£182.8	
Rentcars.com	13:20.0	£369.84	
Rentcars.com	13:20.0	£519.07	
Rentcars.com	13:20.0	£395.01	
Rentcars.com	13:20.0	£244.89	
Rentcars.com	13:20.0	£322.5	
Rentcars.com	13:20.0	£179.53	
Rentcars.com	13:20.0	£164.79	
Rentcars.com	13:20.0	£764.41	
Rentcars.com	13:20.0	£164.79	
Rentcars.com	13:20.0	£577.17	
Rentcars.com	13:20.0	£618.72	
Rentcars.com	13:20.0	£268.55	
Rentcars.com	13:20.0	£486.85	
Rentcars.com	13:20.0	£276.44	
Rentcars.com	13:20.0	£1116.11	
Rentcars.com	13:20.0	£179.53	
Rentcars.com	13:20.0	£530.61	
Rentcars.com	13:20.0	£477.82	
Rentcars.com	13:20.0	£346.27	
Rentcars.com	13:20.0	£397.95	
Rentcars.com	13:20.0	£322.52	
Rentcars.com	13:20.0	£545.31	
Rentcars.com	13:20.0	£811.19	
Rentcars.com	13:20.0	£653.87	
Rentcars.com	13:20.0	£352.6	
Rentcars.com	13:20.0	£190.64	
Rentcars.com	13:20.0	£193.53	
Rentcars.com	13:20.0	£1070.01	
Rentcars.com	13:20.0	£1464.38	
Rentcars.com	13:20.0	£1373.01	
Rentcars.com	13:20.0	£554.04	
Rentcars.com	13:20.0	£1313.31	
Rentcars.com	13:20.0	£306.66	
Rentcars.com	13:20.0	£597.53	
Rentcars.com	13:20.0	£398.57	
Rentcars.com	13:20.0	£1253.63	
Rentcars.com	13:20.0	£685.69	
Rentcars.com	13:20.0	£392.19	
Rentcars.com	13:20.0	£1196.32	
Rentcars.com	13:20.0	£648	
Rentcars.com	13:20.0	£588.05	
Rentcars.com	13:20.0	£520.08	
Rentcars.com	13:20.0	£360.53	
Rentcars.com	13:20.0	£642.12	
Rentcars.com	13:20.0	£367.3	
Rentcars.com	13:20.0	£344.8	
Rentcars.com	13:20.0	£255.55	
Rentcars.com	13:20.0	£338.3	
Rentcars.com	13:20.0	£163.96	
Rentcars.com	13:20.0	£432.01	
Rentcars.com	13:20.0	£213.63	
Rentcars.com	13:20.0	£191.06	
Rentcars.com	13:20.0	£146.9	
Rentcars.com	13:20.0	£506.74	
Rentcars.com	13:20.0	£280.65	
Rentcars.com	13:20.0	£371.53	
Rentcars.com	13:20.0	£207.9	
Rentcars.com	13:20.0	£212.36	
Rentcars.com	13:20.0	£227.91	
Rentcars.com	13:20.0	£194.55	
Rentcars.com	13:20.0	£271.68	
Rentcars.com	13:20.0	£316.33	
Rentcars.com	13:20.0	£337.88	
Rentcars.com	13:20.0	£126.45	
Rentcars.com	13:20.0	£306.14	
Rentcars.com	13:20.0	£129.97	
Rentcars.com	13:20.0	£299.06	
Rentcars.com	13:20.0	£201.66	
Rentcars.com	13:20.0	£496.8	
Rentcars.com	13:20.0	£220.39	
Rentcars.com	13:20.0	£318.5	
Rentcars.com	13:20.0	£305.72	
Rentcars.com	13:20.0	£163.96	
Rentcars.com	13:20.0	£301.43	
Rentcars.com	13:20.0	£152.34	
Rentcars.com	13:20.0	£309.27	
Rentcars.com	13:20.0	£393.36	
Rentcars.com	13:20.0	£510.66	
Rentcars.com	13:20.0	£409.4	
Rentcars.com	13:20.0	£932.71	
Rentcars.com	13:20.0	£396.71	
Rentcars.com	13:20.0	£738.41	
Rentcars.com	13:20.0	£843.98	
Rentcars.com	13:20.0	£989.89	
Rentcars.com	13:20.0	£804.7	
Rentcars.com	13:20.0	£1084.16	
Rentcars.com	13:20.0	£1037.02	
Rentcars.com	13:20.0	£255.55	
Rentcars.com	13:20.0	£691.54	
Car Rental 8	13:20.0	£329.99	
Car Rental 8	13:20.0	£373.95	
Car Rental 8	13:20.0	£617.45	
Car Rental 8	13:20.0	£399.03	
Car Rental 8	13:20.0	£462.65	
Sixt	13:20.0	£448.1	
Sixt	13:20.0	£1023.49	
Sixt	13:20.0	£809.57	
Sixt	13:20.0	£925.32	
Sixt	13:20.0	£816.95	
Sixt	13:20.0	£757.96	
Alamo	13:20.0	£989.58	
Localrent.com	13:20.0	£263.67	
GotRentalCars.com	22:19.0	£342	
arguscarhire.com	22:19.0	£161.01	
Holiday Autos	22:19.0	£161.75	
AutoEurope	22:19.0	£201.37	
arguscarhire.com	22:19.0	£239.24	
Holiday Autos	22:19.0	£240.22	
AutoEurope	22:19.0	£298.68	
Rentcars.com	13:20.0	£202.25	
Rentcars.com	13:20.0	£795.28	
Rentcars.com	13:20.0	£460.77	
Rentcars.com	13:20.0	£259.64	
Rentcars.com	13:20.0	£342.32	
Rentcars.com	13:20.0	£378.04	
Rentcars.com	13:20.0	£331.92	
Rentcars.com	13:20.0	£493.1	
Rentcars.com	13:20.0	£534.62	
Rentcars.com	13:20.0	£262.7	
Rentcars.com	13:20.0	£667.61	
Rentcars.com	13:20.0	£1045.91	
Rentcars.com	13:20.0	£312.36	
Rentcars.com	13:20.0	£459.18	
Rentcars.com	13:20.0	£280.79	
Rentcars.com	13:20.0	£274.72	
Rentcars.com	13:20.0	£152.72	
Rentcars.com	13:20.0	£1565.7	
Rentcars.com	13:20.0	£265.89	
Rentcars.com	13:20.0	£202.25	
Rentcars.com	13:20.0	£508.97	
Rentcars.com	13:20.0	£318.32	
Rentcars.com	13:20.0	£292.78	
Rentcars.com	13:20.0	£562.61	
Rentcars.com	13:20.0	£313.05	
Rentcars.com	13:20.0	£213.96	
Rentcars.com	13:20.0	£929.12	
Rentcars.com	13:20.0	£465.35	
Rentcars.com	13:20.0	£265.65	
Rentcars.com	13:20.0	£287.5	
Rentcars.com	13:20.0	£290.86	
Rentcars.com	13:20.0	£891.67	
Rentcars.com	13:20.0	£521.56	
Rentcars.com	13:20.0	£254.15	
Rentcars.com	13:20.0	£978.74	
Rentcars.com	13:20.0	£694.98	
Rentcars.com	13:20.0	£607.95	
Rentcars.com	13:20.0	£274.72	
Rentcars.com	13:20.0	£133.05	
Rentcars.com	13:20.0	£993.38	
Rentcars.com	13:20.0	£1168.02	
Rentcars.com	13:20.0	£1168.02	
Rentcars.com	13:20.0	£1168.02	
Rentcars.com	13:20.0	£205.24	
Rentcars.com	13:20.0	£480.01	
Rentcars.com	13:20.0	£254.15	
Rentcars.com	13:20.0	£612.05	
Rentcars.com	13:20.0	£281.11	
Rentcars.com	13:20.0	£253.99	
Rentcars.com	13:20.0	£774.47	
Rentcars.com	13:20.0	£796.25	
Rentcars.com	13:20.0	£519.4	
Rentcars.com	13:20.0	£432.65	
Rentcars.com	13:20.0	£320.52	
Rentcars.com	13:20.0	£261.95	
Rentcars.com	13:20.0	£849.77	
Rentcars.com	13:20.0	£1251.72	
Rentcars.com	13:20.0	£484.83	
Rentcars.com	13:20.0	£789.5	
Rentcars.com	13:20.0	£596.14	
Rentcars.com	13:20.0	£352.63	
Rentcars.com	13:20.0	£725.08	
Rentcars.com	13:20.0	£296.25	
Rentcars.com	13:20.0	£742.24	
Rentcars.com	13:20.0	£221.31	
Rentcars.com	13:20.0	£126.28	
Rentcars.com	13:20.0	£477.82	
Rentcars.com	13:20.0	£189.5	
Rentcars.com	13:20.0	£294.68	
Rentcars.com	13:20.0	£427.57	
Rentcars.com	13:20.0	£242.01	
Car Rental 8	13:20.0	£412.49	
Car Rental 8	13:20.0	£413.84	
Car Rental 8	13:20.0	£375.92	
Car Rental 8	13:20.0	£399.9	
Car Rental 8	13:20.0	£1300.99	
Car Rental 8	13:20.0	£418.23	
Car Rental 8	13:20.0	£418.36	
Car Rental 8	13:20.0	£445.32	
Car Rental 8	13:20.0	£515.59	
Car Rental 8	13:20.0	£436.82	
Car Rental 8	13:20.0	£411.88	
Car Rental 8	13:20.0	£539.81	
Car Rental 8	13:20.0	£1219.17	
Car Rental 8	13:20.0	£457.16	
Car Rental 8	13:20.0	£1338.73	
Car Rental 8	13:20.0	£327.14	
Car Rental 8	13:20.0	£223.7	
Car Rental 8	13:20.0	£354	
Car Rental 8	13:20.0	£360.5	
Car Rental 8	13:20.0	£216.07	
Car Rental 8	13:20.0	£317.81	
Car Rental 8	13:20.0	£356.37	
Car Rental 8	13:20.0	£360.5	
Car Rental 8	13:20.0	£426.81	
Car Rental 8	13:20.0	£423.05	
Car Rental 8	13:20.0	£573.77	
Car Rental 8	13:20.0	£364.11	
Car Rental 8	13:20.0	£383.62	
Car Rental 8	13:20.0	£1355.72	
Car Rental 8	13:20.0	£945.28	
Car Rental 8	13:20.0	£565.14	
Car Rental 8	13:20.0	£564.07	
Car Rental 8	13:20.0	£1111.62	
Car Rental 8	13:20.0	£1039.8	
Car Rental 8	13:20.0	£465.64	
Car Rental 8	13:20.0	£549.53	
Car Rental 8	13:20.0	£694.9	
Car Rental 8	13:20.0	£900.48	
Car Rental 8	13:20.0	£605.44	
Car Rental 8	13:20.0	£1400.71	
Car Rental 8	13:20.0	£607.96	
Car Rental 8	13:20.0	£635.04	
Car Rental 8	13:20.0	£708.65	
Car Rental 8	13:20.0	£411.05	
Car Rental 8	13:20.0	£343.49	
Sixt	13:20.0	£568.04	
Sixt	13:20.0	£677.5	
Sixt	13:20.0	£716.34	
Sixt	13:20.0	£1174.38	
Sixt	13:20.0	£1608.08	
Sixt	13:20.0	£751.14	
Sixt	13:20.0	£710.34	
Sixt	13:20.0	£703.34	
Sixt	13:20.0	£472.97	
Sixt	13:20.0	£558.79	
Sixt	13:20.0	£1719.21	
Sixt	13:20.0	£977.89	
Sixt	13:20.0	£1073.65	
Sixt	13:20.0	£670.82	
Sixt	13:20.0	£849.03	
Sixt	13:20.0	£872.7	
Sixt	13:20.0	£1289.76	
Sixt	13:20.0	£865.76	
Sixt	13:20.0	£794.84	
Alamo	13:20.0	£394.9	
Alamo	13:20.0	£469.85	
Alamo	13:20.0	£1253.23	
Alamo	13:20.0	£337.79	
Alamo	13:20.0	£298.98	
Alamo	13:20.0	£460.63	
Alamo	13:20.0	£1167.65	
Alamo	13:20.0	£1336.58	
Localrent.com	13:20.0	£435.22	
Localrent.com	13:20.0	£337.32	
arguscarhire.com	22:19.0	£161.01	
Holiday Autos	22:19.0	£161.75	
Economy Bookings	22:19.0	£175.6	
AutoEurope	22:19.0	£315.8	
GotRentalCars.com	22:19.0	£213	
Rentalcars.com	22:19.0	£219.31	
AutoEurope	22:19.0	£238.71	
AutoEurope	22:19.0	£247.76	
AutoEurope	22:19.0	£249.58	
Rentalcars.com	22:19.0	£289.17	
Rentalcars.com	22:19.0	£337.4	
Rentalcars.com	22:19.0	£368	
GotRentalCars.com	22:19.0	£378	
GotRentalCars.com	22:19.0	£392	
Rentalcars.com	22:19.0	£408.87	
Rentalcars.com	22:19.0	£430.17	
AutoEurope	22:19.0	£438.85	
GotRentalCars.com	22:19.0	£442	
Rentalcars.com	22:19.0	£467.6	
AutoEurope	22:19.0	£479.75	
Rentalcars.com	22:19.0	£507.83	
Stressfreecarrental.com	22:19.0	£165.75	
arguscarhire.com	22:19.0	£166.33	
Holiday Autos	22:19.0	£167.09	
arguscarhire.com	22:19.0	£204.21	
Holiday Autos	22:19.0	£205.08	
Economy Bookings	22:19.0	£216.76	
GotRentalCars.com	22:19.0	£480	
Economy Bookings	22:19.0	£498.45	
Economy Bookings	22:19.0	£170.38	
Economy Bookings	22:19.0	£252.3	
Rentalcars.com	22:19.0	£431.16	
Economy Bookings	22:19.0	£417.81	
GotRentalCars.com	22:19.0	£446	
AutoEurope	22:19.0	£466.44	
GotRentalCars.com	22:19.0	£506	
AutoEurope	22:19.0	£509.88	
AutoEurope	22:19.0	£281.62	
AutoEurope	22:19.0	£309.55	
Economy Bookings	22:19.0	£471.32	
GotRentalCars.com	22:19.0	£486	
Economy Bookings	22:19.0	£504.32	
AutoEurope	22:19.0	£526.16	
AutoEurope	22:19.0	£556.07	
GotRentalCars.com	22:19.0	£557	
Economy Bookings	22:19.0	£191.23	
Economy Bookings	22:19.0	£522.28	
Economy Bookings	22:19.0	£553.37	
Economy Bookings	22:19.0	£219.17	
Rentalcars.com	22:19.0	£269.29	
Economy Bookings	22:19.0	£365.4	
Economy Bookings	22:19.0	£367.52	
Economy Bookings	22:19.0	£372.45	
Rentalcars.com	22:19.0	£395.54	
Economy Bookings	22:19.0	£429.9	
GotRentalCars.com	22:19.0	£205	
arguscarhire.com	22:19.0	£210.94	
Holiday Autos	22:19.0	£211.97	
GotRentalCars.com	22:19.0	£214	
arguscarhire.com	22:19.0	£307.89	
Holiday Autos	22:19.0	£308.95	
AutoEurope	22:19.0	£350.78	
GotRentalCars.com	22:19.0	£353	
GotRentalCars.com	22:19.0	£358	
AutoEurope	22:19.0	£360.17	
Holiday Autos	22:19.0	£367.01	
arguscarhire.com	22:19.0	£367.01	
GotRentalCars.com	22:19.0	£228	
Rentalcars.com	22:19.0	£234.24	
Rentalcars.com	22:19.0	£339.37	
GotRentalCars.com	22:19.0	£359	
GotRentalCars.com	22:19.0	£379	
Rentalcars.com	22:19.0	£388.65	
Economy Bookings	22:19.0	£408.85	
Economy Bookings	22:19.0	£415.47	
Alamo Europe	22:19.0	£428.03	
Rentalcars.com	22:19.0	£431.84	
Rentalcars.com	22:19.0	£432.15	
Economy Bookings	22:19.0	£446.94	
Rentalcars.com	22:19.0	£463.03	
Rentalcars.com	22:19.0	£482.06	
Holiday Autos	22:19.0	£491.21	
arguscarhire.com	22:19.0	£491.21	
Rentalcars.com	22:19.0	£530.8	
Economy Bookings	22:19.0	£170.38	
arguscarhire.com	22:19.0	£191.33	
Holiday Autos	22:19.0	£192.15	
Economy Bookings	22:19.0	£202.93	
arguscarhire.com	22:19.0	£240.97	
Holiday Autos	22:19.0	£241.96	
Economy Bookings	22:19.0	£250.45	
Economy Bookings	22:19.0	£393.12	
Economy Bookings	22:19.0	£396.59	
Economy Bookings	22:19.0	£403	
Alamo Europe	22:19.0	£415.19	
Economy Bookings	22:19.0	£433.53	
Holiday Autos	22:19.0	£476.47	
arguscarhire.com	22:19.0	£476.47	
Economy Bookings	22:19.0	£176.09	
AutoEurope	22:19.0	£214.87	
AutoEurope	22:19.0	£257.18	
AutoEurope	22:19.0	£310.24	
AutoEurope	22:19.0	£331.88	
Economy Bookings	22:19.0	£374	
Economy Bookings	22:19.0	£405.28	
AutoEurope	22:19.0	£441.21	
AutoEurope	22:19.0	£452.43	
AutoEurope	22:19.0	£494.59	
arguscarhire.com	22:19.0	£180.43	
Holiday Autos	22:19.0	£181.23	
Economy Bookings	22:19.0	£196.07	
AutoEurope	22:19.0	£180.62	
GotRentalCars.com	22:19.0	£189	
AutoEurope	22:19.0	£195.31	
AutoEurope	22:19.0	£264.4	
AutoEurope	22:19.0	£269.86	
GotRentalCars.com	22:19.0	£281	
AutoEurope	22:19.0	£282.55	
Rentalcars.com	22:19.0	£289.07	
AutoEurope	22:19.0	£342.6	
Stressfreecarrental.com	22:19.0	£343.54	
AutoEurope	22:19.0	£358.88	
GotRentalCars.com	22:19.0	£372	
Economy Bookings	22:19.0	£386.25	
Rentalcars.com	22:19.0	£401.33	
GotRentalCars.com	22:19.0	£416	
Economy Bookings	22:19.0	£421.49	
Economy Bookings	22:19.0	£432.02	
Alamo Europe	22:19.0	£441.26	
Rentalcars.com	22:19.0	£445.98	
Economy Bookings	22:19.0	£460.76	
AutoEurope	22:19.0	£466.44	
GotRentalCars.com	22:19.0	£473	
Rentalcars.com	22:19.0	£477.36	
GotRentalCars.com	22:19.0	£482	
Rentalcars.com	22:19.0	£496.98	
AutoEurope	22:19.0	£509.88	
Economy Bookings	22:19.0	£511.7	
Economy Bookings	22:19.0	£534.11	
Rentalcars.com	22:19.0	£544.93	
AutoEurope	22:19.0	£545.58	
GotRentalCars.com	22:19.0	£560	
AutoEurope	22:19.0	£591.06	
Economy Bookings	22:19.0	£707.55	
Economy Bookings	22:19.0	£713.79	
AutoEurope	22:19.0	£789.88	
arguscarhire.com	22:19.0	£181.49	
Holiday Autos	22:19.0	£182.29	
Economy Bookings	22:19.0	£197.18	
arguscarhire.com	22:19.0	£251.45	
Holiday Autos	22:19.0	£252.47	
Holiday Autos	22:19.0	£506.4	
arguscarhire.com	22:19.0	£506.4	
Economy Bookings	22:19.0	£540.99	
Holiday Autos	22:19.0	£541.85	
arguscarhire.com	22:19.0	£541.85	
Economy Bookings	22:19.0	£186.05	
AutoEurope	22:19.0	£188.82	
GotRentalCars.com	22:19.0	£198	
AutoEurope	22:19.0	£203.51	
AutoEurope	22:19.0	£293.05	
AutoEurope	22:19.0	£295.92	
GotRentalCars.com	22:19.0	£315	
Rentalcars.com	22:19.0	£323.95	
Rentalcars.com	22:19.0	£342.72	
GotRentalCars.com	22:19.0	£361	
Economy Bookings	22:19.0	£362.56	
AutoEurope	22:19.0	£385.83	
GotRentalCars.com	22:19.0	£454	
Economy Bookings	22:19.0	£462.19	
Economy Bookings	22:19.0	£475.48	
GotRentalCars.com	22:19.0	£493	
Alamo Europe	22:19.0	£497.77	
Economy Bookings	22:19.0	£502.51	
Economy Bookings	22:19.0	£522.7	
AutoEurope	22:19.0	£526.16	
Rentalcars.com	22:19.0	£538.48	
Rentalcars.com	22:19.0	£541.99	
Economy Bookings	22:19.0	£545.6	
AutoEurope	22:19.0	£556.07	
GotRentalCars.com	22:19.0	£573	
AutoEurope	22:19.0	£595.01	
AutoEurope	22:19.0	£603.77	
Economy Bookings	22:19.0	£722.76	
Economy Bookings	22:19.0	£729.13	
AutoEurope	22:19.0	£806.86	
AutoEurope	22:19.0	£195.13	
AutoEurope	22:19.0	£223.09	
arguscarhire.com	22:19.0	£202.2	
Holiday Autos	22:19.0	£203.07	
Economy Bookings	22:19.0	£210.35	
Economy Bookings	22:19.0	£241.47	
Economy Bookings	22:19.0	£304.02	
arguscarhire.com	22:19.0	£313.15	
Holiday Autos	22:19.0	£314.23	
Holiday Autos	22:19.0	£383.88	
arguscarhire.com	22:19.0	£383.88	
Economy Bookings	22:19.0	£387.29	
Carrental8.com	22:19.0	£417.77	
Economy Bookings	22:19.0	£205.92	
arguscarhire.com	22:19.0	£281.52	
arguscarhire.com	22:19.0	£282.44	
Holiday Autos	22:19.0	£282.63	
Holiday Autos	22:19.0	£283.55	
Holiday Autos	22:19.0	£552.27	
arguscarhire.com	22:19.0	£552.27	
Economy Bookings	22:19.0	£590.01	
Holiday Autos	22:19.0	£590.94	
arguscarhire.com	22:19.0	£590.94	
Stressfreecarrental.com	22:19.0	£205.97	
arguscarhire.com	22:19.0	£273.8	
Holiday Autos	22:19.0	£274.88	
Alamo Europe	22:19.0	£492.31	
Holiday Autos	22:19.0	£522.06	
arguscarhire.com	22:19.0	£522.06	
GotRentalCars.com	22:19.0	£208	
AutoEurope	22:19.0	£219.19	
AutoEurope	22:19.0	£229.84	
AutoEurope	22:19.0	£239.01	
Rentalcars.com	22:19.0	£242.87	
GotRentalCars.com	22:19.0	£252	
Rentalcars.com	22:19.0	£256.71	
Rentalcars.com	22:19.0	£278.69	
Rentalcars.com	22:19.0	£283.86	
GotRentalCars.com	22:19.0	£300	
Rentalcars.com	22:19.0	£324.73	
Rentalcars.com	22:19.0	£324.73	
AutoEurope	22:19.0	£349.25	
AutoEurope	22:19.0	£359.45	
Rentalcars.com	22:19.0	£364.34	
Holiday Autos	22:19.0	£373.04	
arguscarhire.com	22:19.0	£373.04	
Holiday Autos	22:19.0	£429.9	
arguscarhire.com	22:19.0	£429.9	
Economy Bookings	22:19.0	£480.81	
arguscarhire.com	22:19.0	£213.95	
Holiday Autos	22:19.0	£214.85	
Economy Bookings	22:19.0	£231.4	
Alamo Europe	22:19.0	£472.13	
Holiday Autos	22:19.0	£506.4	
arguscarhire.com	22:19.0	£506.4	
Stressfreecarrental.com	22:19.0	£217.68	
GotRentalCars.com	22:19.0	£442	
AutoEurope	22:19.0	£504.31	
GotRentalCars.com	22:19.0	£506	
Alamo Europe	22:19.0	£507.54	
Stressfreecarrental.com	22:19.0	£519.15	
Rentalcars.com	22:19.0	£528.2	
AutoEurope	22:19.0	£541.91	
Economy Bookings	22:19.0	£218.01	
Economy Bookings	22:19.0	£255.57	
Economy Bookings	22:19.0	£462.19	
Economy Bookings	22:19.0	£480.58	
Economy Bookings	22:19.0	£484.82	
Economy Bookings	22:19.0	£489.71	
GotRentalCars.com	22:19.0	£474	
AutoEurope	22:19.0	£532.03	
Stressfreecarrental.com	22:19.0	£227.8	
GotRentalCars.com	22:19.0	£496	
AutoEurope	22:19.0	£542.85	
Alamo Europe	22:19.0	£546.32	
Stressfreecarrental.com	22:19.0	£581.19	
Rentalcars.com	22:19.0	£591.31	
AutoEurope	22:19.0	£606.67	
Economy Bookings	22:19.0	£228.09	
Economy Bookings	22:19.0	£359.75	
Economy Bookings	22:19.0	£517.29	
Economy Bookings	22:19.0	£521.85	
Economy Bookings	22:19.0	£548.23	
Rentalcars.com	22:19.0	£229.71	
AutoEurope	22:19.0	£374.35	
AutoEurope	22:19.0	£381.4	
Rentalcars.com	22:19.0	£384.32	
Rentalcars.com	22:19.0	£387.29	
AutoEurope	22:19.0	£392.04	
Rentalcars.com	22:19.0	£429.9	
Economy Bookings	22:19.0	£208.3	
Economy Bookings	22:19.0	£476.05	
Economy Bookings	22:19.0	£495.01	
Economy Bookings	22:19.0	£499.38	
Economy Bookings	22:19.0	£504.4	
arguscarhire.com	22:19.0	£208.64	
Holiday Autos	22:19.0	£209.53	
GotRentalCars.com	22:19.0	£214	
Economy Bookings	22:19.0	£217.13	
arguscarhire.com	22:19.0	£231.91	
Holiday Autos	22:19.0	£233.03	
GotRentalCars.com	22:19.0	£236	
Rentalcars.com	22:19.0	£250.7	
GotRentalCars.com	22:19.0	£277	
Rentalcars.com	22:19.0	£282.57	
Rentalcars.com	22:19.0	£306.77	
Rentalcars.com	22:19.0	£311.96	
arguscarhire.com	22:19.0	£314.5	
Holiday Autos	22:19.0	£315.71	
GotRentalCars.com	22:19.0	£323	
GotRentalCars.com	22:19.0	£325	
arguscarhire.com	22:19.0	£334.22	
Holiday Autos	22:19.0	£335.37	
Economy Bookings	22:19.0	£338.51	
GotRentalCars.com	22:19.0	£339	
GotRentalCars.com	22:19.0	£348	
GotRentalCars.com	22:19.0	£349	
Rentalcars.com	22:19.0	£350.17	
Rentalcars.com	22:19.0	£350.17	
GotRentalCars.com	22:19.0	£356	
GotRentalCars.com	22:19.0	£362	
Rentalcars.com	22:19.0	£366.3	
Economy Bookings	22:19.0	£374.41	
Holiday Autos	22:19.0	£375	
arguscarhire.com	22:19.0	£375	
Rentalcars.com	22:19.0	£375.01	
Rentalcars.com	22:19.0	£386.4	
Holiday Autos	22:19.0	£395.4	
arguscarhire.com	22:19.0	£395.4	
GotRentalCars.com	22:19.0	£406	
Rentalcars.com	22:19.0	£407.37	
Economy Bookings	22:19.0	£407.83	
Holiday Autos	22:19.0	£407.83	
Rentalcars.com	22:19.0	£407.83	
